Date,Close
14/06/2019 16:00:00,740.59
17/06/2019 16:00:00,731.65
18/06/2019 16:00:00,732.54
19/06/2019 16:00:00,736.35
20/06/2019 16:00:00,738.8
21/06/2019 16:00:00,726.85
24/06/2019 16:00:00,724.13
25/06/2019 16:00:00,733.22
26/06/2019 16:00:00,727.49
27/06/2019 16:00:00,724.12
28/06/2019 16:00:00,732.88
01/07/2019 16:00:00,725.39
02/07/2019 16:00:00,723.08
03/07/2019 13:00:00,730.98
05/07/2019 16:00:00,739.54
08/07/2019 16:00:00,748.8
09/07/2019 16:00:00,745.49
10/07/2019 16:00:00,743.01
11/07/2019 16:00:00,740.06
12/07/2019 16:00:00,750.85
15/07/2019 16:00:00,759.87
16/07/2019 16:00:00,761.85
17/07/2019 16:00:00,752.56
18/07/2019 16:00:00,764.04
19/07/2019 16:00:00,746.52
22/07/2019 16:00:00,742.51
23/07/2019 16:00:00,739.6
24/07/2019 16:00:00,777.96
25/07/2019 16:00:00,777.53
26/07/2019 16:00:00,779.86
29/07/2019 16:00:00,809.03
30/07/2019 16:00:00,805.25
31/07/2019 16:00:00,795.53
01/08/2019 16:00:00,790.43
02/08/2019 16:00:00,792.21
05/08/2019 16:00:00,780.21
06/08/2019 16:00:00,790.61
07/08/2019 16:00:00,795.05
08/08/2019 16:00:00,814.05
09/08/2019 16:00:00,817.9
12/08/2019 16:00:00,812.82
13/08/2019 16:00:00,816.96
14/08/2019 16:00:00,796.57
15/08/2019 16:00:00,809.89
16/08/2019 16:00:00,817.2
19/08/2019 16:00:00,820.31
20/08/2019 16:00:00,820.14
21/08/2019 16:00:00,827.51
22/08/2019 16:00:00,819.15
23/08/2019 16:00:00,805.44
26/08/2019 16:00:00,826.8
27/08/2019 16:00:00,842.11
28/08/2019 16:00:00,839.34
29/08/2019 16:00:00,843.64
30/08/2019 16:00:00,838.42
03/09/2019 16:00:00,827.87
04/09/2019 16:00:00,838.28
05/09/2019 16:00:00,838.11
06/09/2019 16:00:00,836.32
09/09/2019 16:00:00,839.65
10/09/2019 16:00:00,787.98
11/09/2019 16:00:00,799.21
12/09/2019 16:00:00,805.45
13/09/2019 16:00:00,787.86
16/09/2019 16:00:00,799.87
17/09/2019 16:00:00,825.75
18/09/2019 16:00:00,834.97
19/09/2019 16:00:00,832.09
20/09/2019 16:00:00,834.66
23/09/2019 16:00:00,843.29
24/09/2019 16:00:00,824.49
25/09/2019 16:00:00,819.22
26/09/2019 16:00:00,817.57
27/09/2019 16:00:00,818.83
30/09/2019 16:00:00,840.47
01/10/2019 16:00:00,828.84
02/10/2019 16:00:00,809.98
03/10/2019 16:00:00,815.29
04/10/2019 16:00:00,823.93
07/10/2019 16:00:00,814.16
08/10/2019 16:00:00,805.88
09/10/2019 16:00:00,827.29
10/10/2019 16:00:00,827.75
11/10/2019 16:00:00,830.35
14/10/2019 16:00:00,828.13
15/10/2019 16:00:00,826.74
16/10/2019 16:00:00,823.25
17/10/2019 16:00:00,829.07
18/10/2019 16:00:00,841.48
21/10/2019 16:00:00,851.54
22/10/2019 16:00:00,831.07
23/10/2019 16:00:00,788.19
24/10/2019 16:00:00,798.34
25/10/2019 16:00:00,787.87
28/10/2019 16:00:00,782.61
29/10/2019 16:00:00,763.82
30/10/2019 16:00:00,775.52
31/10/2019 16:00:00,778.16
01/11/2019 16:00:00,768.63
04/11/2019 16:00:00,751.77
05/11/2019 16:00:00,740.76
06/11/2019 16:00:00,744.31
07/11/2019 16:00:00,737.34
08/11/2019 16:00:00,731.62
11/11/2019 16:00:00,743.37
12/11/2019 16:00:00,757.27
13/11/2019 16:00:00,753.3
14/11/2019 16:00:00,749.2
15/11/2019 16:00:00,754.66
18/11/2019 16:00:00,771.31
19/11/2019 16:00:00,766.78
20/11/2019 16:00:00,775.94
21/11/2019 16:00:00,773.46
22/11/2019 16:00:00,772.61
25/11/2019 16:00:00,786.51
26/11/2019 16:00:00,815.84
27/11/2019 16:00:00,816.75
29/11/2019 13:00:00,813.92
02/12/2019 16:00:00,813.78
03/12/2019 16:00:00,814.91
04/12/2019 16:00:00,809.4
05/12/2019 16:00:00,819.73
06/12/2019 16:00:00,822.48
09/12/2019 16:00:00,827.03
10/12/2019 16:00:00,817.73
11/12/2019 16:00:00,822.74
12/12/2019 16:00:00,811.2
13/12/2019 16:00:00,815.32
16/12/2019 16:00:00,822.79
17/12/2019 16:00:00,832.05
18/12/2019 16:00:00,826.88
19/12/2019 16:00:00,833.92
20/12/2019 16:00:00,834.53
23/12/2019 16:00:00,828.29
24/12/2019 13:00:00,828.89
26/12/2019 16:00:00,838.6
27/12/2019 16:00:00,836.79
