Date,Close
31/08/2018 16:00:00,25.17
04/09/2018 16:00:00,28.06
05/09/2018 16:00:00,28.51
06/09/2018 16:00:00,27.84
07/09/2018 16:00:00,27.38
10/09/2018 16:00:00,29.89
11/09/2018 16:00:00,30.1
12/09/2018 16:00:00,32.21
13/09/2018 16:00:00,30.48
14/09/2018 16:00:00,32.72
17/09/2018 16:00:00,32.43
18/09/2018 16:00:00,31.93
19/09/2018 16:00:00,31.21
20/09/2018 16:00:00,31.18
21/09/2018 16:00:00,31.02
24/09/2018 16:00:00,32.61
25/09/2018 16:00:00,32.57
26/09/2018 16:00:00,32.19
27/09/2018 16:00:00,32.59
28/09/2018 16:00:00,30.89
01/10/2018 16:00:00,31.42
02/10/2018 16:00:00,29.02
03/10/2018 16:00:00,28.43
04/10/2018 16:00:00,27.78
05/10/2018 16:00:00,27.35
08/10/2018 16:00:00,26.46
09/10/2018 16:00:00,27.24
10/10/2018 16:00:00,25
11/10/2018 16:00:00,25.3
12/10/2018 16:00:00,26.34
15/10/2018 16:00:00,26.26
16/10/2018 16:00:00,28.18
17/10/2018 16:00:00,27.3
18/10/2018 16:00:00,26.62
19/10/2018 16:00:00,23.66
22/10/2018 16:00:00,25.03
23/10/2018 16:00:00,25.09
24/10/2018 16:00:00,22.79
25/10/2018 16:00:00,19.27
26/10/2018 16:00:00,17.63
29/10/2018 16:00:00,16.85
30/10/2018 16:00:00,17.2
31/10/2018 16:00:00,18.21
01/11/2018 16:00:00,20.22
02/11/2018 16:00:00,20.23
05/11/2018 16:00:00,19.9
06/11/2018 16:00:00,20.68
07/11/2018 16:00:00,21.84
08/11/2018 16:00:00,21.2
09/11/2018 16:00:00,21.03
12/11/2018 16:00:00,19.03
13/11/2018 16:00:00,19.61
14/11/2018 16:00:00,20.81
15/11/2018 16:00:00,21.49
16/11/2018 16:00:00,20.66
19/11/2018 16:00:00,19.11
20/11/2018 16:00:00,19.21
21/11/2018 16:00:00,18.73
23/11/2018 13:00:00,19.38
26/11/2018 16:00:00,20.08
27/11/2018 16:00:00,21.05
28/11/2018 16:00:00,21.34
29/11/2018 16:00:00,21.43
30/11/2018 16:00:00,21.3
03/12/2018 16:00:00,23.71
04/12/2018 16:00:00,21.12
06/12/2018 16:00:00,21.3
07/12/2018 16:00:00,19.46
10/12/2018 16:00:00,19.99
11/12/2018 16:00:00,19.98
12/12/2018 16:00:00,20.48
13/12/2018 16:00:00,19.86
14/12/2018 16:00:00,19.9
17/12/2018 16:00:00,18.83
18/12/2018 16:00:00,19.5
19/12/2018 16:00:00,18.16
20/12/2018 16:00:00,17.94
21/12/2018 16:00:00,16.93
24/12/2018 13:00:00,16.65
26/12/2018 16:00:00,17.9
27/12/2018 16:00:00,17.49
28/12/2018 16:00:00,17.82
31/12/2018 16:00:00,18.46
02/01/2019 16:00:00,18.83
03/01/2019 16:00:00,17.05
04/01/2019 16:00:00,19
07/01/2019 16:00:00,20.57
08/01/2019 16:00:00,20.75
09/01/2019 16:00:00,20.19
10/01/2019 16:00:00,19.74
11/01/2019 16:00:00,20.27
14/01/2019 16:00:00,20.23
15/01/2019 16:00:00,20.38
16/01/2019 16:00:00,19.73
17/01/2019 16:00:00,20.25
18/01/2019 16:00:00,20.77
22/01/2019 16:00:00,19.76
23/01/2019 16:00:00,19.8
24/01/2019 16:00:00,20.85
25/01/2019 16:00:00,21.93
28/01/2019 16:00:00,20.18
29/01/2019 16:00:00,19.25
30/01/2019 16:00:00,23.09
31/01/2019 16:00:00,24.41
01/02/2019 16:00:00,24.51
04/02/2019 16:00:00,24.13
05/02/2019 16:00:00,23.31
06/02/2019 16:00:00,23.26
07/02/2019 16:00:00,22.67
08/02/2019 16:00:00,23.05
11/02/2019 16:00:00,22.96
12/02/2019 16:00:00,22.82
13/02/2019 16:00:00,22.85
14/02/2019 16:00:00,23.13
15/02/2019 16:00:00,23.68
19/02/2019 16:00:00,23.95
20/02/2019 16:00:00,23.95
21/02/2019 16:00:00,23.92
22/02/2019 16:00:00,24.36
25/02/2019 16:00:00,24.71
26/02/2019 16:00:00,24.21
27/02/2019 16:00:00,23.48
28/02/2019 16:00:00,23.53
01/03/2019 16:00:00,23.68
04/03/2019 16:00:00,23.37
05/03/2019 16:00:00,23.5
06/03/2019 16:00:00,22.41
07/03/2019 16:00:00,22.08
08/03/2019 16:00:00,22.01
11/03/2019 16:00:00,22.96
12/03/2019 16:00:00,23.49
13/03/2019 16:00:00,23.38
14/03/2019 16:00:00,22.82
15/03/2019 16:00:00,23.29
18/03/2019 16:00:00,23.25
19/03/2019 16:00:00,26
20/03/2019 16:00:00,25.7
21/03/2019 16:00:00,27.89
22/03/2019 16:00:00,26.37
25/03/2019 16:00:00,25.97
26/03/2019 16:00:00,25.69
27/03/2019 16:00:00,24.89
28/03/2019 16:00:00,25.06
29/03/2019 16:00:00,25.52
01/04/2019 16:00:00,26.36
02/04/2019 16:00:00,26.75
03/04/2019 16:00:00,29.02
04/04/2019 16:00:00,29.09
05/04/2019 16:00:00,28.98
08/04/2019 16:00:00,28.53
09/04/2019 16:00:00,27.24
10/04/2019 16:00:00,27.83
11/04/2019 16:00:00,27.79
12/04/2019 16:00:00,27.85
15/04/2019 16:00:00,27.33
16/04/2019 16:00:00,27.93
17/04/2019 16:00:00,27.49
18/04/2019 16:00:00,27.68
22/04/2019 16:00:00,28.18
23/04/2019 16:00:00,27.97
24/04/2019 16:00:00,28.46
25/04/2019 16:00:00,27.66
26/04/2019 16:00:00,27.88
29/04/2019 16:00:00,27.69
30/04/2019 16:00:00,27.63
01/05/2019 16:00:00,26.81
02/05/2019 16:00:00,28.29
03/05/2019 16:00:00,28.22
06/05/2019 16:00:00,27.42
07/05/2019 16:00:00,26.66
08/05/2019 16:00:00,27.09
09/05/2019 16:00:00,27.21
10/05/2019 16:00:00,27.96
13/05/2019 16:00:00,26.24
14/05/2019 16:00:00,27.32
15/05/2019 16:00:00,27.58
16/05/2019 16:00:00,28.01
17/05/2019 16:00:00,27.5
20/05/2019 16:00:00,26.68
21/05/2019 16:00:00,27.35
22/05/2019 16:00:00,27.41
23/05/2019 16:00:00,26.36
24/05/2019 16:00:00,26.44
28/05/2019 16:00:00,29.03
29/05/2019 16:00:00,28.09
30/05/2019 16:00:00,28.03
31/05/2019 16:00:00,27.41
03/06/2019 16:00:00,27.58
04/06/2019 16:00:00,29.57
05/06/2019 16:00:00,29.5
06/06/2019 16:00:00,31.82
07/06/2019 16:00:00,32.41
10/06/2019 16:00:00,33.23
11/06/2019 16:00:00,32.41
12/06/2019 16:00:00,32.18
13/06/2019 16:00:00,31.39
14/06/2019 16:00:00,30.36
17/06/2019 16:00:00,29.2
18/06/2019 16:00:00,30.45
19/06/2019 16:00:00,30.5
20/06/2019 16:00:00,30.01
21/06/2019 16:00:00,29.1
24/06/2019 16:00:00,29.26
25/06/2019 16:00:00,28.86
26/06/2019 16:00:00,29.92
27/06/2019 16:00:00,30.74
28/06/2019 16:00:00,30.37
01/07/2019 16:00:00,31.2
02/07/2019 16:00:00,31.24
03/07/2019 13:00:00,31.19
05/07/2019 16:00:00,31.5
08/07/2019 16:00:00,32.04
09/07/2019 16:00:00,33.15
10/07/2019 16:00:00,33.79
11/07/2019 16:00:00,33.06
12/07/2019 16:00:00,33.21
15/07/2019 16:00:00,34.39
16/07/2019 16:00:00,33.85
17/07/2019 16:00:00,33.6
18/07/2019 16:00:00,33
19/07/2019 16:00:00,32.51
22/07/2019 16:00:00,32.85
23/07/2019 16:00:00,33.49
24/07/2019 16:00:00,34.11
25/07/2019 16:00:00,33.67
26/07/2019 16:00:00,34.02
29/07/2019 16:00:00,33.48
30/07/2019 16:00:00,33.87
31/07/2019 16:00:00,30.45
01/08/2019 16:00:00,29.86
02/08/2019 16:00:00,29.44
05/08/2019 16:00:00,27.99
06/08/2019 16:00:00,28.86
07/08/2019 16:00:00,29.19
08/08/2019 16:00:00,33.92
09/08/2019 16:00:00,34.19
12/08/2019 16:00:00,32.43
13/08/2019 16:00:00,32.11
14/08/2019 16:00:00,30.24
15/08/2019 16:00:00,29.67
16/08/2019 16:00:00,31.18
19/08/2019 16:00:00,31.48
20/08/2019 16:00:00,30.72
21/08/2019 16:00:00,31.7
22/08/2019 16:00:00,31.9
23/08/2019 16:00:00,29.54
26/08/2019 16:00:00,30.28
27/08/2019 16:00:00,30.2
28/08/2019 16:00:00,30.78
29/08/2019 16:00:00,31.45
30/08/2019 16:00:00,31.45
03/09/2019 16:00:00,30.9
04/09/2019 16:00:00,30.95
05/09/2019 16:00:00,31.5
06/09/2019 16:00:00,30.56
09/09/2019 16:00:00,30.5
10/09/2019 16:00:00,30.23
11/09/2019 16:00:00,29.76
12/09/2019 16:00:00,30.21
13/09/2019 16:00:00,30.69
16/09/2019 16:00:00,30.83
17/09/2019 16:00:00,30.99
18/09/2019 16:00:00,30.42
19/09/2019 16:00:00,30.29
20/09/2019 16:00:00,30.05
23/09/2019 16:00:00,30.64
24/09/2019 16:00:00,29.52
25/09/2019 16:00:00,29.54
26/09/2019 16:00:00,29.47
27/09/2019 16:00:00,28.72
30/09/2019 16:00:00,28.99
01/10/2019 16:00:00,28.76
02/10/2019 16:00:00,28.31
03/10/2019 16:00:00,28.68
04/10/2019 16:00:00,29.01
07/10/2019 16:00:00,28.93
08/10/2019 16:00:00,28.23
09/10/2019 16:00:00,28.46
10/10/2019 16:00:00,28.38
11/10/2019 16:00:00,29.75
14/10/2019 16:00:00,30.53
15/10/2019 16:00:00,30.72
16/10/2019 16:00:00,30.81
17/10/2019 16:00:00,31.14
18/10/2019 16:00:00,30.97
21/10/2019 16:00:00,32.03
22/10/2019 16:00:00,31.51
23/10/2019 16:00:00,31.36
24/10/2019 16:00:00,31.72
25/10/2019 16:00:00,32.71
28/10/2019 16:00:00,33.69
29/10/2019 16:00:00,33.03
30/10/2019 16:00:00,33.13
31/10/2019 16:00:00,33.93
01/11/2019 16:00:00,34.89
04/11/2019 16:00:00,36.29
05/11/2019 16:00:00,36.15
06/11/2019 16:00:00,35.93
07/11/2019 16:00:00,36.28
08/11/2019 16:00:00,36.29
11/11/2019 16:00:00,36.31
12/11/2019 16:00:00,36.71
13/11/2019 16:00:00,37.52
14/11/2019 16:00:00,38.35
15/11/2019 16:00:00,38.56
18/11/2019 16:00:00,39.88
19/11/2019 16:00:00,41.29
20/11/2019 16:00:00,40.98
21/11/2019 16:00:00,39.52
22/11/2019 16:00:00,39.15
25/11/2019 16:00:00,39.79
26/11/2019 16:00:00,38.99
27/11/2019 16:00:00,39.41
29/11/2019 13:00:00,39.15
02/12/2019 16:00:00,38.73
03/12/2019 16:00:00,38.9
04/12/2019 16:00:00,39.69
05/12/2019 16:00:00,39.62
06/12/2019 16:00:00,39.63
09/12/2019 16:00:00,38.93
10/12/2019 16:00:00,39.44
11/12/2019 16:00:00,39.47
12/12/2019 16:00:00,42.59
13/12/2019 16:00:00,41.15
16/12/2019 16:00:00,42.35
17/12/2019 16:00:00,42.77
18/12/2019 16:00:00,42.3
19/12/2019 16:00:00,42.83
20/12/2019 16:00:00,44.15
23/12/2019 16:00:00,45.46
24/12/2019 13:00:00,46.54
26/12/2019 16:00:00,46.63
27/12/2019 16:00:00,46.18
